route_no,direction_no,latitude,longitude,yaw,score,image_name,direction
426,5,40.4353068,-80.02018435,14.55408955,1969,R7RJkoD-zrD_VDmQglUS4Q,[goal]
427,0,40.42732278,-80.00046559,34.6334343,181,-6F2txmOGv3ZcJ8KY2pZrg,Head northeast on Liberty Tunnel
427,1,40.42882369,-79.99942883,33.73469925,106,rGBe_2wxhFTQYKCc5bRN4A,Turn right onto P. J. McArdle Roadway
427,2,40.42886947,-79.9983488,52.25666809,248,jbuEzvX6Bl2IXvu5QWxYWQ,Turn left at the 1st cross street onto Arlington Ave
427,3,40.43017678,-80.00035646,296.5065613,21,LaXIRWsSGDRmAVzxkt108w,Turn left onto E Sycamore St
427,4,40.43027124,-80.00054579,229.9191132,556,-1Xx8Po-qqEaUkJ5AD7WQw,[goal]
428,0,40.43540332,-80.01329355,279.3397522,799,PZkTCk7CtekGuMfZ0YXGRw,Head west on Grandview Ave toward Amabell St
428,1,40.43918223,-80.02126308,303.0490417,173,iXh2S-76Zvy_sJR1kfpBNw,Turn left onto Sweetbriar St
428,2,40.43795088,-80.02176261,193.1834259,972,UfeAN63N5YSNg4tFvGUK5Q,[goal]
429,0,40.43385258,-80.01662577,194.4753265,163,kh6XjwWk8dgeq4R-eMuhkQ,Head south on Sewer Way toward Virginia Ave
429,1,40.43244633,-80.01698884,194.239563,141,GUIIed5LD6EhNPDFUWD0UQ,Turn right onto Virginia Ave
429,2,40.43243125,-80.01844287,278.2579956,278,Omb8mTK2r9QtUtBSnhIW3g,Turn left onto Hallock St
429,3,40.4302638,-80.01938523,197.0396423,582,RwPFxQVBcJhdNGRg9Zm0KA,[goal]
430,0,40.4281188,-80.01605464,222.9592743,397,YtThXl1yKzSPmpvbbc-nXA,Head southwest on Woodruff St toward Wabash Tunnel
430,1,40.42588452,-80.01956658,259.1505432,417,FWIv6URF8tZyYeqhqffgcQ,Turn right onto Saw Mill Run Blvd
430,2,40.42782949,-80.02358241,327.0542297,814,sTn0sDeZIr1DFjtqFotA4Q,[goal]
431,0,40.42965645,-80.01436862,51.24664688,63,rPkYdenCfoWdufUrWpDriA,Head northeast on Woodruff St toward Merrimac St
431,1,40.43003318,-80.01389277,51.79803085,581,#NAME?,Turn left onto Merrimac St
431,2,40.43521041,-80.01299505,25.72613907,653,8HtzNVcw-CmJM2cfoGLr2w,Turn left onto Grandview Ave
431,3,40.4382871,-80.01921163,297.1013794,1297,PXsITmrkFP-HR9Dv_9pKPg,[goal]
432,0,40.42548971,-80.0142671,91.46322632,82,Sn_6O80X68zLucWZLuc5ng,Head east on Dilworth St toward Natchez St
432,1,40.42546808,-80.01340701,91.37320709,616,_HUfvcpgSD4qx3w0-aSKNw,Turn left onto Natchez St
432,2,40.42922717,-80.0095459,83.96905518,116,yxCSSgbcUw9m_297mrrBlw,Turn left onto Cuthbert St
432,3,40.42997496,-80.0086588,41.6334877,816,vbIcnKsGiROKr2lZkFW7rQ,Turn left onto Virginia Ave
432,4,40.43227003,-80.01732972,279.0643311,17,kF9lyOXNf-yMTdK3yQjUGQ,Turn right onto Olympia St
432,5,40.43231192,-80.01759221,16.98879623,1647,22yRcrpMB8P7vSVCGG91OQ,[goal]
433,0,40.4285668,-79.99406216,277.8847961,904,0hA3z4O4EEr176gXsk8Unw,Head west on E Carson St toward S 5th St
433,1,40.43197985,-80.00360881,295.3288879,135,X8npq9E-yWgQenLfXzEYQQ,Turn right onto Smithfield St Bridge
433,2,40.43301425,-80.00328477,34.2327919,1039,rRsvBdN4-ME4UVOnP4YaSQ,[goal]
434,0,40.43480328,-80.01481837,11.20409203,102,X29WzEqQEN1W3d25DtZ6AA,Head north on Bigham St toward Vaux Way
434,1,40.43568031,-80.01464442,11.32975388,925,5FdYISmQ6qoluef254RjLg,Turn right onto Grandview Ave
434,2,40.43120709,-80.00595028,169.5932465,105,1c3xruddfgr9kyYiK48OAA,Grandview Ave turns right and becomes Wyoming St
434,3,40.43042108,-80.00649051,176.1629028,262,Gx4lYauky79z-y2aM2U-Rw,Turn left onto E Sycamore St
434,4,40.42868579,-80.00468741,61.73373032,263,VEy0Rd1KCjqFTVcHVboS3Q,Turn left to stay on E Sycamore St
434,5,40.43024003,-80.00324151,73.08518219,1657,EoKdkxCxKP8AabN_QL6bvA,[goal]
435,0,40.43023175,-79.99814402,288.7578125,51,k20XESv89RASh0h6gTdPDw,Head northwest on McKean St toward S 2nd St
435,1,40.4304018,-79.99864095,287.5310974,45,FGtztFGGsesGQZJ4XZ-dUg,Turn left at the 1st cross street onto S 2nd St
435,2,40.43031789,-79.99900964,209.6080933,459,K5DnFHyS4AOcZnFZQJ5D3w,Turn right onto E Carson St
435,3,40.43197985,-80.00360881,295.3288879,548,X8npq9E-yWgQenLfXzEYQQ,Turn right onto Smithfield St Bridge
435,4,40.4363485,-80.00107829,34.20925522,163,aSWM0HhM0ownuIkHAzKrZg,Turn right onto Fort Pitt Blvd
435,5,40.43589767,-79.99944581,68.32189178,1266,zVJ-CnVYStQWWwcN8ghM3g,[goal]
436,0,40.43593298,-80.01648092,16.67304993,65,j6WuaVcK5VkSmhK6cPU4Ow,Head north on Olympia St toward Piado Way
436,1,40.43651714,-80.01630553,19.47947311,167,ssYFI-fYRMw7FhfDAJ3tXg,Turn right onto Grandview Ave
436,2,40.43594959,-80.01478109,117.9710236,257,VG9LxRIPIqIZ7rUI8E15Iw,Turn right onto Bigham St
436,3,40.43380281,-80.01502729,192.2182159,489,RBUD7XBBtitQQVVGhMx8Xw,[goal]
437,0,40.43817394,-79.9959462,292.8916931,102,3Bai_Nmxoy1k_RZlwb6CDg,Head northwest on Forbes Ave toward Grant St
437,1,40.43860617,-79.99706398,290.766449,202,hLp7w_-dgTwOIYKpnm8qBA,Turn left at the 1st cross street onto Grant St
437,2,40.43733104,-79.99824965,212.5409241,561,yHcFo6sR9huFZzBOTPVWLg,Turn right onto Boulevard of the Allies
437,3,40.43923504,-80.00407124,291.4822083,865,OihFO6FyA66QaPTDt-Mm6Q,[goal]
438,0,40.4307783,-80.00327717,292.3204956,940,9WL7joLiCB8sDFolgfIGAA,Head northwest on P. J. McArdle Roadway
438,1,40.43549372,-80.01234823,279.9543762,558,LEKjrV7glgb9gNNqw9HzzA,Keep right to continue on Grandview Ave
438,2,40.43767839,-80.01803673,298.3446045,55,ly3lMxvnpvBUioOJTDfyCg,Turn left onto Cohassett St
438,3,40.43754542,-80.01844381,221.0174866,52,Q2N0NMMagfw5VoNc_V2iRg,Turn right onto Ponka Way
438,4,40.43751201,-80.01886189,297.1894836,112,6rCXjltlSPNUjtFkspSYzA,Turn left onto Sioux Way
438,5,40.4367724,-80.01929907,194.3575897,1717,#NAME?,[goal]
439,0,40.43129293,-80.0105566,16.05892181,88,C9-uKmlA5eL3eHKFpHMCHw,Head north on Kearsarge St toward Volk St
439,1,40.43203718,-80.01032301,17.60993004,650,xTSANW6PkwgI0TFe3PGcZQ,Turn right onto W Sycamore St
439,2,40.42868579,-80.00468741,61.73373032,508,VEy0Rd1KCjqFTVcHVboS3Q,Turn left onto E Sycamore St
439,3,40.43013207,-80.00071132,48.79882431,108,-1Xx8Po-qqEaUkJ5AD7WQw,Turn left onto Arlington Ave
439,4,40.43080076,-80.00137956,326.8569336,18,mL7pHDbxEytcqro8Z0UfOQ,Sharp right onto E Carson St
439,5,40.43092107,-80.00145729,109.8390884,1372,kR2KNDU4OfkHrsNmHl8ePw,[goal]
440,0,40.43797274,-79.99781475,214.5711517,223,Falpymcdr7tfFvs4GpuMzw,Head southwest on Grant St toward Third Avenue
440,1,40.43623091,-79.9990447,218.4463654,163,1BCjCUgLmLxpFQzi8sqkkw,Turn right onto Fort Pitt Blvd
440,2,40.43662971,-80.00064349,291.9038696,70,Dzdm54AdT0OtE1OQwyV6Fg,Turn left onto Smithfield St
440,3,40.43638163,-80.00116617,207.8200226,289,R-u0keOINNJyUgLs5mWilg,Continue onto Smithfield St Bridge
440,4,40.43403319,-80.00270101,214.407486,745,8zUZjq-u4sVuzz2xToGdnQ,[goal]
441,0,40.44135478,-79.99780878,33.03596878,7,GDlMyMLJt237-08t7-_8IA,Head northeast on Smithfield St toward Sixth Avenue
441,1,40.44140315,-79.99777738,33.0522728,472,E-7vZHww35C_nUHF2Lh2eA,Turn right at the 1st cross street onto Sixth Avenue
441,2,40.43910426,-79.99463207,211.9828949,479,CYHJTR5iRvSTyVvF7F6_5A,[goal]
442,0,40.43186649,-80.00843357,222.4596863,149,ViIDRL7J9Huahue4Wt0T7w,Head southwest on Maple Terrace toward W Sycamore St
442,1,40.43076473,-80.00945214,223.5735474,231,T3yjckSdEz9Bhi6AgpVknw,Turn left at the 3rd cross street onto Virginia Ave
442,2,40.42958172,-80.00757078,118.1043015,71,uJ8O-FB8SY606ds9L3Xk8w,Turn right onto Shiloh St
442,3,40.42900578,-80.0072924,175.3001099,79,9nDMd1ITdXZoOe3v6GvKvw,Turn right onto Southern Ave
442,4,40.42866704,-80.00799949,258.2630615,224,8zHDnM8HCk6zjtauQevTqg,Turn right onto Natchez St
442,5,40.4291268,-80.01031994,255.5082703,754,W_mQybfVwiST3sfFU4SFfw,[goal]
443,0,40.44355172,-80.00040621,155.9532471,114,ZNaqKYnYLi7RnLbQa0HsQw,Head south on 7th St toward Penn Ave
443,1,40.44257399,-79.9999749,156.5903931,387,MPI4Rhvma8sAwPFdezBe7g,Continue straight onto Sixth Avenue
443,2,40.4408719,-79.9961736,110.8386841,171,I3TN8fU6-Bdv5T-RZkTQ9w,Turn right onto Grant St
443,3,40.43958504,-79.9967359,213.4283752,22,j8qNl4H5vbu-oGYvtM53fQ,Turn right onto Fifth Ave
443,4,40.43940963,-79.99685168,290.2887268,694,Yu9Xzd612rMvWf_3nm0kzA,[goal]
444,0,40.42779324,-80.03053167,206.2101593,114,okPtON2f0smHKoG5fZAQew,Head south on I-376 W
444,1,40.42677405,-80.03090491,192.9678192,101,-C9DwHYFw1AcWyr-20qR6g,Take exit 69A for US-19 S / Banksville Rd
444,2,40.42592061,-80.03125265,195.9098511,215,sWXyKRIXbnO3pS2RtZ0J1w,[goal]
445,0,40.43525394,-80.01248549,110.2388687,626,ILMwyfppG1a5NvEhS96-sA,Head southeast on Grandview Ave toward Ulysses St
445,1,40.43165607,-80.00682239,117.6016388,327,TQQb4qyhIlGB3qD5zG2gfQ,Turn right onto Shiloh St
445,2,40.42900578,-80.0072924,175.3001099,319,9nDMd1ITdXZoOe3v6GvKvw,Turn right onto Southern Ave
445,3,40.42685581,-80.00896858,198.6200562,60,3xBZaaUK877tjKQ7ELbFsQ,Turn right onto Gray St
445,4,40.42665079,-80.00945188,268.0820007,1332,zuilrX8XVgjxoJd4YkVxxQ,[goal]
446,0,40.43955182,-80.03441437,6.123332977,139,piwWoQ98Ic8TjEqlmcL5Lg,Head north on Wabash St toward Neptune St
446,1,40.44071608,-80.03468568,327.2386475,208,mRYza3byrtPoIYnRbbnSzw,Turn right onto S Main St
446,2,40.44167023,-80.03276316,70.26324463,347,qsQcHRdsNXiUfWj7Egy5Eg,[goal]
447,0,40.44012741,-80.0177943,118.04245,1004,fIE0AYRDlv7fqK3NUH9lbw,Head southeast on W Carson St
447,1,40.43461137,-80.00831618,112.8649673,54,bPFG4XKZDqvXwyS-rJFJ5w,Turn left onto Station Square
447,2,40.43468443,-80.00787109,41.55872726,1058,j0w_bLfV6tBCeUDCmKG96A,[goal]
448,0,40.43378329,-80.01010453,44.69650269,542,_RmKoH8wG4II2I6d3WOSJA,Head northeast on Wabash Tunnel
448,1,40.43267853,-80.00520879,59.24322128,111,kLG2LlfO0CqZML9XvNnWVg,Turn right onto W Carson St
448,2,40.4322986,-80.00422609,119.7919464,523,zUAC-y0WMghbwNtcvA0mNg,Turn left onto Smithfield St Bridge
448,3,40.43602413,-80.00127444,33.79761505,315,IEOC5SJyXmAUuQ5puDCvsw,Continue onto Smithfield St
448,4,40.43855443,-79.999647,34.67615128,315,D0QsC9GCiscvE4hYAuvWhg,Continue straight to stay on Smithfield St
448,5,40.44109423,-79.99797824,33.03567505,1806,Ez9_Tv6M6MH1B9BzAXNQGg,[goal]
449,0,40.43358328,-80.0166953,14.49678707,95,#NAME?,Head north on Sewer Way toward Piermont St
449,1,40.43439631,-80.01648536,14.48360348,132,EkuKn_VgY04HHPC8lJ2wvQ,Turn right onto Piermont St
449,2,40.43442144,-80.01519253,97.18505859,166,IfkswoncecQgnXZHHW7GoA,Turn left onto Bigham St
449,3,40.43568031,-80.01464442,11.32975388,155,5FdYISmQ6qoluef254RjLg,Turn right onto Grandview Ave
449,4,40.43538746,-80.01318461,96.95349121,452,thn9MpiBtClRmYoqzr06gA,Turn left onto P. J. McArdle Roadway
449,5,40.43330595,-80.0090643,112.9260788,1000,MJneM93pJgLdWAGUdRBf-Q,[goal]
450,0,40.43945321,-80.03442495,186.1161499,390,7H-bIF78_ORXLOMP5OHegA,Head south on Wabash St toward Plank St
450,1,40.43609348,-80.03388106,137.4028625,122,sGSJNMD-5z5Dkc7MSSfy4g,Slight right onto Greentree Rd
450,2,40.43503372,-80.03393513,221.1479797,765,hq1RsJGnjfpbObf9c_dZDw,Turn left onto Woodville Ave
450,3,40.43015238,-80.02852207,204.1251678,139,iSS0keQPTv30y8Zy_6x06A,Slight right onto US-19 S
450,4,40.42919571,-80.02952734,227.4170685,1416,6B8CSj8M1cEno0SMqLmC1A,[goal]
451,0,40.44105533,-80.00399079,227.3673401,46,ePc_0b5G63YnGNz722YbiA,Head southwest on Stanwix St toward Fourth Ave
451,1,40.44066478,-80.00430809,214.9567108,52,f0iZCeUqP-_UJ4S613N-9w,Turn left onto Fourth Ave
451,2,40.44042478,-80.00406732,110.4354401,774,IkrZ3lQYBMHcbM_-5nMW0w,Sharp right to stay on Fourth Ave
451,3,40.43738493,-79.99595149,110.6959076,872,fmRodYrg84xpynfgBola6w,[goal]
452,0,40.43326514,-80.00323281,215.970459,118,_OqO4KkBRHaP11JK6XM0Qg,Head southwest on Smithfield St Bridge toward W Carson St
452,1,40.43234593,-80.0038774,216.2077484,429,7XrNQOFttJ1AQkvbY86nng,Turn right onto W Carson St
452,2,40.43440874,-80.00786273,295.0782776,70,lMvx4GZOwECr06rYrByd6A,Turn right onto Station Square
452,3,40.43489625,-80.00768954,39.07655334,299,FzSpll9RO10Z75_G5WZBzQ,Turn left onto W Station Square Dr
452,4,40.4360463,-80.01034187,306.0093384,916,AvgUs4M15ZF-OWjxmTHONw,[goal]
453,0,40.42605716,-80.00795504,47.54051971,150,Z_XdvWsFwewTSo1Rmj9RzQ,Head northeast on Boggs Ave toward Greenbush St
453,1,40.42679196,-80.00650126,74.55875397,228,PYBI7ahXoLXtiMMDGDuotg,Turn left onto Wyoming St
453,2,40.42876511,-80.00636646,1.776186228,706,Pwa12u8mQLxleIl00MbLfw,Turn left onto Virginia Ave
453,3,40.43166751,-80.01341034,278.2514954,129,daHuPRQP1NSKeANSwjzmvQ,Turn right onto Merrimac St
453,4,40.43271537,-80.0134814,11.7724371,195,FJuIJyNV6duarO0f7mKzuA,Turn left at the 1st cross street onto W Sycamore St
453,5,40.43309053,-80.01554724,276.4595642,1408,YTd1NoUSCMQKcpo1SVoSRQ,[goal]
454,0,40.42694294,-80.00977931,203.4368896,16,y8Tj7knY-x2VepLMMiaISg,Head south on Norton St toward Gray St
454,1,40.42677594,-80.00985174,203.4322968,153,WTLeUxiQVZ02o8ZE5MkxTg,Turn right at the 1st cross street onto Gray St
454,2,40.42657931,-80.01142857,268.6239624,48,hKEKg007KFpIgzTaeO0hIg,Turn right onto Prospect St
454,3,40.42678272,-80.01172537,357.520752,209,2Hxe2Z9UmDC1lSvEEy0Lew,Turn left onto Wilbert St
454,4,40.42706723,-80.01401433,271.3887024,10,4p1pqCuiNmMyo5MTtw_-fA,Turn right onto Belonda St
454,5,0,0,0,436,021Zr1BVbKHi_QQoxQV6YQ,[goal]
455,0,40.43586258,-79.9948465,286.9093933,477,rk1F56dhDKn8yspZpFsVYw,Head west on Boulevard of the Allies toward Grant St
455,1,40.43771146,-79.99997063,291.0906372,117,fVIOaw6nDi3q85CuhWWtLg,Turn right onto Smithfield St
455,2,40.43855443,-79.999647,34.67615128,289,D0QsC9GCiscvE4hYAuvWhg,Turn right at the 2nd cross street onto Fourth Ave
455,3,40.43764124,-79.99662941,110.7978439,73,yzlE5UDOL6ik-1LbT0x4gA,Turn left at the 3rd cross street onto Ross St
455,4,40.43801892,-79.99618648,32.83354187,956,RLtQNtQMOzYOAQ-Dlnu97Q,[goal]
456,0,40.43681724,-79.99434528,9.894546509,86,3bEEb5918VTJYDDsOiD84Q,Head north on Crosstown Blvd
456,1,40.43758018,-79.99421192,9.899517059,187,#NAME?,Continue onto Sixth Avenue
456,2,40.43902301,-79.99468276,31.98556137,273,7vpjf_Rwt6fpWqCaI8Ey4Q,[goal]
457,0,40.43179863,-80.00323707,296.5442505,486,MFOaguYRRjRLQJQQ6iqTPA,Head northwest on E Carson St toward Smithfield St Bridge
457,1,40.43440874,-80.00786273,295.0782776,70,lMvx4GZOwECr06rYrByd6A,Turn right onto Station Square
457,2,40.43489625,-80.00768954,39.07655334,587,FzSpll9RO10Z75_G5WZBzQ,Turn left onto W Station Square Dr
457,3,40.43779379,-80.0129675,300.0472412,1143,d60guBRi1kBMzDu1wpU_qg,[goal]
458,0,40.44153668,-80.00525316,252.8918457,119,LZg2HfM9JK-iUIo-yw0g2w,Head west on Liberty Ave toward Commonwealth Pl
458,1,40.44115818,-80.00651679,250.1797333,95,gjWjEGzuux9EdquHevjYHg,Turn left onto Commonwealth Pl
458,2,40.44045544,-80.00694192,214.6518097,646,uNtSOZfaLLAuOXc2HXDQAg,Turn left onto Boulevard of the Allies
458,3,40.43788211,-80.00042429,110.2351761,117,mcdqPFPtunHD7N_HW5dHlQ,Turn left onto Smithfield St
458,4,40.43855443,-79.999647,34.67615128,96,D0QsC9GCiscvE4hYAuvWhg,Turn right at the 2nd cross street onto Fourth Ave
458,5,40.43840321,-79.99868088,111.3442001,1073,lgofOxIiU8xHYLoKCG8DaQ,[goal]
459,0,40.43357778,-80.00961082,301.5398865,323,T4_eyOheCl3Ix2f9XF4NMg,Head northwest on P. J. McArdle Roadway
459,1,40.43549372,-80.01234823,279.9543762,32,LEKjrV7glgb9gNNqw9HzzA,Turn left to stay on P. J. McArdle Roadway
459,2,40.43551663,-80.01270739,233.533432,683,Q742e0VfjpG7xWpryk6Z3w,Turn left onto Grandview Ave
459,3,40.43165607,-80.00682239,117.6016388,165,TQQb4qyhIlGB3qD5zG2gfQ,Turn right onto Shiloh St
459,4,40.43048242,-80.00741346,175.6530914,1203,G4aDrfs_gvvy7KoZEZ9npA,[goal]
460,0,40.44029342,-80.00456387,214.3559418,70,nZ7wYa1W0WJW2xe1cMMQ6w,Head southwest on Stanwix St toward Third Avenue
460,1,40.43979463,-80.0049013,213.7966156,133,Qh5HquIfYYqtmxSyEHIxew,Turn left onto Boulevard of the Allies
460,2,40.439143,-80.00382996,110.6235962,203,exgH9kszTkUUl2_FWI_9HQ,[goal]
461,0,40.44034547,-80.00822259,69.3585968,114,y1zUdb63k2HzcwL6nwk46w,Head northeast toward Commonwealth Pl
461,1,40.44073449,-80.00706631,72.84285736,61,v-TChe_KQvvJhojw6dRnEQ,Turn right onto Commonwealth Pl
461,2,40.44045544,-80.00694192,214.6518097,188,uNtSOZfaLLAuOXc2HXDQAg,Turn left onto Boulevard of the Allies
461,3,40.43970453,-80.00530068,110.0919724,139,te4PoZ74EDQT-2IxoBZ7aA,Turn right onto Stanwix St
461,4,40.43866779,-80.00566379,227.1093597,70,9EsyaW6RXkOq0Hj2cSEZLw,Turn right onto the Ft Pitt Bridge ramp
461,5,40.4385441,-80.00633967,290.7556152,572,xqCIZhK8ZFxGg6DJGHH00Q,[goal]
462,0,40.43303211,-80.0163144,11.7413063,7,LiAE4GKnG-SzSm666lnDgw,Head north on Labelle St toward W Sycamore St
462,1,40.43310984,-80.0162982,11.68441105,318,5Cjrm9ukFBHvAvxC4EwH6Q,Turn right onto W Sycamore St
462,2,40.43275255,-80.01283757,100.0850601,103,T61sLeYoYG_EeAK1l9JrZA,Turn left onto Ulysses St
462,3,40.43346504,-80.01233799,17.72204781,428,KExuaVxz9-8bpK4SQ4duHg,[goal]
463,0,40.43367612,-80.00653214,121.5139542,251,9iUXb7bqMpEk9NX6QzhUdg,Head southeast on W Carson St toward Wabash Tunnel
463,1,40.4322986,-80.00422609,119.7919464,523,zUAC-y0WMghbwNtcvA0mNg,Turn left onto Smithfield St Bridge
463,2,40.43602413,-80.00127444,33.79761505,198,IEOC5SJyXmAUuQ5puDCvsw,Continue onto Smithfield St
463,3,40.43757693,-80.00031568,34.359375,137,PVe45pZm7gXLbpKTDEVc0Q,Turn right onto Boulevard of the Allies
463,4,40.43730108,-79.99890819,110.8671799,179,B6t1X9bXi8oFYj6eKWm6Kw,Turn right onto the Interstate 376 E ramp to Monroeville
463,5,40.43598299,-79.99936219,162.5737152,1288,9c2znAWY3rKELcNjesLV_A,[goal]
464,0,40.43638244,-80.00071029,114.2068253,140,MOX6_9xobDZ_mBvRWGMxcw,Head southeast on Fort Pitt Blvd toward Grant St
464,1,40.43596892,-79.99927132,74.99220276,331,zVJ-CnVYStQWWwcN8ghM3g,Fort Pitt Blvd turns left and becomes Grant St
464,2,40.43852427,-79.99730963,33.21797562,27,ueejEhS-bWYVGWrlIoVLOQ,Turn left onto Forbes Ave
464,3,40.4387032,-79.99731031,291.2365112,498,syrsrERW0YihlfHd6Zyb_w,[goal]
465,0,40.44083101,-80.03269032,249.4482269,139,scsJHhg7jfCf5E5UxxxHBg,Head southwest on Neptune St toward Alexander St
465,1,40.4402974,-80.03410051,248.9393158,83,K4lwniJl4JtODEvtXbs9dA,Turn right onto Wabash St
465,2,40.44071608,-80.03468568,327.2417908,222,BZ4Sikq1rB3DSNcX7Ga4hg,[goal]
466,0,40.43603301,-79.99903233,35.04953003,166,CVf3ZmwFKDO5PeoiGdb2wQ,Head northeast on Grant St toward First Avenue
466,1,40.4374121,-79.99807738,31.6063652,540,nQ_aw6wcPWeuugXYbEEfHg,Turn left onto Third Avenue
466,2,40.43959841,-80.00354491,290.594635,706,GnjuEjqWhahuonCN86UQWw,[goal]
467,0,40.44111379,-80.03091771,45.83689117,300,DjSOdYAXQQS7MtraFs8KPw,Head northeast toward S Main St
467,1,40.44318224,-80.02872967,49.25786972,72,E7iFJPOcfgWKcR6Tzyg4UA,Merge onto S Main St
467,2,40.44358147,-80.02805576,69.60638428,985,KzcEcxkUECVJOcpeDu-29w,Turn right onto W Carson St
467,3,40.44007104,-80.01768852,118.016449,1357,Y-9xYt0i1wQCbcn6vTkP7Q,[goal]
468,0,40.43529128,-80.00954905,125.8969193,825,i99G2MhFxRdaAWovuaCtMg,Head southeast on W Carson St toward Station Square
468,1,40.43101976,-80.00167673,114.2302246,337,zEY7bIXzIJ1aFkrmx6Fe1Q,Slight right onto Arlington Ave
468,2,40.42912031,-79.99856851,115.6956711,386,1h6R4rdSy89qSaN1_Sv-CQ,Turn left onto P. J. McArdle Roadway
468,3,40.42794795,-79.99461202,104.2780914,1548,iSpkpogETPmLwekcpxPElw,[goal]
469,0,40.43368843,-80.01298345,279.8704224,15,9T_vDlv1Jik0xCH0U5_xrg,Head west on Ebbs Way toward Merrimac St
469,1,40.4337104,-80.01310954,279.8659363,183,oAUbIr8eUZ6JaDfDKriA2Q,Turn right onto Merrimac St
469,2,40.43521041,-80.01299505,25.72613907,850,8HtzNVcw-CmJM2cfoGLr2w,Turn left onto Grandview Ave
469,3,40.43918223,-80.02126308,303.0490417,398,iXh2S-76Zvy_sJR1kfpBNw,Turn left onto Sweetbriar St
469,4,40.43600235,-80.02221462,194.5340881,141,8Q_caaJ5F3ooGbfbfLw56A,Turn right at the 1st cross street onto Well St
469,5,40.43610145,-80.02365987,296.6512146,1587,C7AeZYDsmXm8URbfPRR8iA,[goal]
470,0,40.43408743,-80.02484706,30.55464935,654,U3NE7JIPVAhpvHPFBMRWPQ,Head northeast on Augusta St toward Well St
470,1,40.43957269,-80.02205699,42.49229813,159,0XYAEAvBKjdKsGDnFaskiA,Turn right onto Grandview Ave
470,2,40.4389093,-80.02064029,113.9720917,407,LGD24prTY1g5EKHz2WrOXw,Turn right onto Plymouth St
470,3,40.43566896,-80.02153213,278.1588745,311,09gzPMPGkbQSMNrmQyX6Lg,Turn left onto Plyer Way
470,4,40.43308227,-80.02230231,194.1135254,8,sUg3xmE8POpykI8skGCpIg,Continue onto Virginia Ave
470,5,40.43294629,-80.02233652,193.2794342,1539,_pIL0qfKYVl8ValK2lvo3Q,[goal]
471,0,40.44160489,-79.9970086,34.57685852,108,7ziVMzhXaeLv497AWmww-w,Head northeast on Montour Way toward Strawberry Way
471,1,40.4425149,-79.99637744,34.82898331,120,yWRnVElKKG40N8-k2TAdUw,Turn right onto Seventh Ave
471,2,40.44228882,-79.99528457,110.496788,175,w7c_CsWB463tGsZky1ViNg,Turn right at the 2nd cross street onto Grant St
471,3,40.4409469,-79.99583289,213.4989471,183,aWLvxEXy0nJubVP7rSA5KQ,Turn left onto Sixth Avenue
471,4,40.44008897,-79.9942591,159.0912018,66,iExZpOQqKpIP2u4_yNWt3A,Turn left onto Centre Ave
471,5,40.44008762,-79.99376471,70.37717438,652,srp3ACVgLqiCSD932s-yWQ,[goal]
472,0,40.4421564,-80.00190804,155.4511566,15,7RMBxVejXbiXB254k8VaTg,Head south on 6th St toward Liberty Ave
472,1,40.44205669,-80.00186248,156.6197968,445,FW6M8Ed4EkA8iyIlrQb9JQ,Turn left onto Liberty Ave
472,2,40.44319022,-79.99704879,75.60762787,460,7LDpLXpfXXBJxXxMlSRPkQ,[goal]
473,0,40.43144172,-80.00679364,222.5330811,77,fyAnye8GsjNUvC4AEsF0qQ,Head southwest on Shiloh St toward Schaeffer Way
473,1,40.43089594,-80.00728932,222.0013123,95,kmPir_TcUT2mNpWTQkg-nw,Turn left onto E Sycamore St
473,2,40.43038718,-80.0066875,117.5822678,105,syFoxia9U8tmCoBk5sKKQQ,Turn left at the 1st cross street onto Wyoming St
473,3,40.43092106,-80.00608961,42.37791824,87,TDPiayX3UjnB7uZ0wR7Ndw,Wyoming St turns left and becomes Grandview Ave
473,4,40.43147635,-80.00647055,296.638092,16,chAMSWMaq7ss0UtBGEgBDQ,Turn left onto Shiloh St
473,5,40.43157647,-80.00667019,222.4946899,380,fyAnye8GsjNUvC4AEsF0qQ,[goal]
474,0,40.42988888,-80.00814606,298.0874329,237,vSuxockPxfxLnlyWWrRDIA,Head northwest on Virginia Ave toward Cuthbert St
474,1,40.43106302,-80.01038341,292.6976624,34,rOcx_FISh-T5ZhMvbKsY8Q,Turn left onto Kearsarge St
474,2,40.43102383,-80.01058953,229.9202728,132,3ZeogXPhaKNOPr3EEmOhKw,Turn left to stay on Kearsarge St
474,3,40.42994282,-80.01105568,198.5028839,97,EFc54b0pfnwsSQfaWUt3_Q,Kearsarge St turns right and becomes Belonda St
